,price
1,1
2,1.002788376
3,1.024929312
4,1.030909629
5,1.022618159
6,1.026229875
7,1.019119895
8,1.045830316
9,1.046359326
10,1.02846745
11,0.999099271
12,1.003097367
13,1.004401451
14,0.997097642
15,0.992887782
16,1.008275654
17,1.002440377
18,0.999722439
19,1.013863925
20,1.019865254
21,1.034705511
22,1.047510349
23,1.049645365
24,1.051201677
25,1.060178259
26,1.060829754
27,1.065837193
28,1.073997733
29,1.065836592
30,1.07405549
31,1.065922414
32,1.069018305
33,1.072296469
34,1.071928748
35,1.074700061
36,1.076536511
37,1.070933314
38,1.074058024
39,1.076288916
40,1.052933011
41,1.069786191
42,1.070522083
43,1.08819837
44,1.066911839
45,1.0704391
46,1.098109638
47,1.081473439
48,1.05977292
49,1.04960242
50,1.045670568
51,1.044263481
52,1.04629088
53,1.03974863
54,1.037170344
55,1.0516334
56,1.039544993
57,1.044544097
58,1.050118127
59,1.054942692
60,1.055414425
61,1.050050309
62,1.058438925
63,1.046401619
64,1.056736274
65,1.062238891
66,1.053948081
67,1.056589759
68,1.048659972
69,1.054588508
70,1.057729887
71,1.053889812
72,1.056072046
73,1.066694139
74,1.069283361
75,1.073243476
76,1.066478583
77,1.070401066
78,1.076010233
79,1.084543487
80,1.084007668
81,1.069842339
82,1.06639176
83,1.086070814
84,1.080558432
85,1.092784535
86,1.089016544
87,1.080459195
88,1.08507579
89,1.09250635
90,1.083731179
91,1.076666993
92,1.061573904
93,1.071515235
94,1.079467439
95,1.082532293
96,1.094487806
97,1.11146166
98,1.108004966
99,1.090623664
100,1.080748335
101,1.078191324
102,1.088225512
103,1.084342241
104,1.072336508
105,1.080836472
106,1.087342663
107,1.090831899
108,1.102982534
109,1.089216465
110,1.087866013
111,1.082112916
112,1.086009132
113,1.076558839
114,1.064728414
115,1.076565913
116,1.076061079
117,1.078085084
118,1.081346913
119,1.082899821
120,1.090588432
121,1.100471303
122,1.101298126
123,1.113741279
124,1.116749819
125,1.122636123
126,1.123273822
127,1.104515314
128,1.124547411
129,1.118975376
130,1.116344705
131,1.117668053
132,1.097677646
133,1.100997278
134,1.09676507
135,1.083091878
136,1.081847142
137,1.075901189
138,1.072783346
139,1.083116597
140,1.096359737
141,1.080208015
142,1.091121187
143,1.085476223
144,1.076616627
145,1.072624108
146,1.068389226
147,1.07626963
148,1.079580272
149,1.081559059
150,1.083618059
151,1.069968365
152,1.069378787
153,1.064008484
154,1.068928764
155,1.063358087
156,1.05765407
157,1.04997857
158,1.034608574
159,1.031394509
160,1.037653449
161,1.046366488
162,1.037183914
163,1.038059332
164,1.034532381
165,1.020059294
166,1.015032151
167,1.029960495
168,1.04642775
169,1.057049572
170,1.052790506
171,1.056314234
172,1.05584751
173,1.062032894
174,1.071158412
175,1.0539521
176,1.044223203
177,1.03762594
178,1.0179023
179,0.997977619
180,0.998140665
181,1.009284517
182,1.00793626
183,1.010401155
184,0.998322461
185,1.005248832
186,1.000167101
187,0.98988232
188,0.974991765
189,0.975742017
190,0.966817818
191,0.957679004
192,0.965272703
193,0.960757043
194,0.948916065
195,0.93363969
196,0.935418624
197,0.951278876
198,0.948351549
199,0.938646944
200,0.947038725
201,0.957962264
202,0.963555243
203,0.967095081
204,0.957143988
205,0.948647339
206,0.950680197
207,0.967468683
208,0.973664325
209,0.975372868
210,0.976170325
211,0.970462281
212,0.958765017
213,0.959747653
214,0.976131976
215,0.962435353
216,0.966099487
217,0.966352954
218,0.970241872
219,0.968707569
220,0.958207287
221,0.958727783
222,0.946387824
223,0.958751238
224,0.971351651
225,0.961168229
226,0.97143526
227,0.953351729
228,0.955346834
229,0.964842509
230,0.962291218
231,0.948528884
232,0.950773801
233,0.962438795
234,0.973887398
235,0.973738711
236,0.967407368
237,0.968953012
238,0.976407245
239,0.998226709
240,1.000706625
241,0.996836191
242,0.99678149
243,0.991142626
244,0.975515702
245,0.984328293
246,0.990500572
247,0.98789713
248,0.969687056
249,0.93073149
250,0.923104339
251,0.931637911
252,0.921667918
253,0.932209161
254,0.929465498
255,0.935782535
256,0.940284236
257,0.944685207
258,0.934649526
259,0.920918113
260,0.921156227
261,0.93270132
262,0.928749187
263,0.922613771
264,0.927163985
265,0.920398201
266,0.935461884
267,0.92301759
268,0.919064339
269,0.912292515
270,0.920646647
271,0.923703833
272,0.910478117
273,0.930295713
274,0.914331401
275,0.919335357
276,0.927659479
277,0.925539678
278,0.93301401
279,0.917394704
280,0.911381815
281,0.919119434
282,0.905435581
283,0.8820138
284,0.87739495
285,0.872134788
286,0.866455094
287,0.866148475
288,0.856666863
289,0.841216523
290,0.832183746
291,0.822187063
292,0.816977694
293,0.819886629
294,0.830735302
295,0.817156175
296,0.821077859
297,0.817475287
298,0.829846735
299,0.821969865
300,0.813378183
301,0.797525049
302,0.798760199
303,0.800580553
304,0.806480582
305,0.796553905
306,0.806622934
307,0.824330544
308,0.82573526
309,0.815273462
310,0.823043988
311,0.818724173
312,0.805754577
313,0.796475566
314,0.809737411
315,0.808414483
316,0.799903872
317,0.801129398
318,0.802114852
319,0.80529924
320,0.799525738
321,0.812319911
322,0.807722871
323,0.810342154
324,0.826028741
325,0.823617071
326,0.84296375
327,0.847018235
328,0.85012031
329,0.861360169
330,0.847985692
331,0.839684329
332,0.841871886
333,0.842141987
334,0.857451251
335,0.869439911
336,0.876521342
337,0.883230038
338,0.877769537
339,0.885662251
340,0.897279283
341,0.882290115
342,0.876782749
343,0.886028431
344,0.878845998
345,0.870938807
346,0.856467412
347,0.846050222
348,0.844886083
349,0.835234365
350,0.822938325
351,0.840988818
352,0.8393544
353,0.835949719
354,0.83462438
355,0.824461743
356,0.811579966
357,0.806608961
358,0.794354455
359,0.802490165
360,0.822681542
361,0.81814064
362,0.831485549
363,0.829574056
364,0.818984676
365,0.819372431
366,0.817611514
367,0.78725635
368,0.771104682
369,0.771354496
370,0.7888118
371,0.778358273
372,0.792858393
373,0.793160372
374,0.787503941
375,0.785453253
376,0.775438205
377,0.77391783
378,0.774621335
379,0.774072575
380,0.763052993
381,0.771806373
382,0.769587015
383,0.776139085
384,0.79316611
385,0.800464298
386,0.791660574
387,0.794316806
388,0.803670138
389,0.814475157
390,0.811369898
391,0.807786527
392,0.80767745
393,0.798970673
394,0.776463046
395,0.76293966
396,0.771983277
397,0.783115657
398,0.779444861
399,0.773274322
400,0.788492025
401,0.792535784
402,0.800530942
403,0.795327751
404,0.80662581
405,0.803527561
406,0.790114097
407,0.771077061
408,0.760986778
409,0.756956541
410,0.757083004
411,0.744403114
412,0.749088395
413,0.753332829
414,0.762057299
415,0.762678649
416,0.769468557
417,0.767127109
418,0.768707353
419,0.754801478
420,0.754369652
421,0.745719772
422,0.737577173
423,0.721372844
424,0.717965678
425,0.720415663
426,0.731303314
427,0.732893118
428,0.732885499
429,0.736040247
430,0.736886117
431,0.73227333
432,0.732666093
433,0.736078853
434,0.751130552
435,0.735293892
436,0.744818972
437,0.719924103
438,0.693908807
439,0.680721796
440,0.659310534
441,0.661148877
442,0.647806692
443,0.664836137
444,0.65966719
445,0.662525377
446,0.677614648
447,0.670896706
448,0.671397882
449,0.677330802
450,0.685767544
451,0.68315177
452,0.681297941
453,0.687149939
454,0.683142327
455,0.683029717
456,0.680159593
457,0.681463928
458,0.674258316
459,0.653805287
460,0.65995847
461,0.662678721
462,0.658263111
463,0.637028037
464,0.620203801
465,0.63119085
466,0.618990161
467,0.609261179
468,0.611346257
469,0.603172989
470,0.612490863
471,0.596512771
472,0.591056685
473,0.582206534
474,0.58663455
475,0.589506584
476,0.593171587
477,0.596934952
478,0.604416914
479,0.613457866
480,0.613584104
481,0.610341228
482,0.612721082
483,0.612637635
484,0.604459611
485,0.60054442
486,0.607514504
487,0.614297919
488,0.611300415
489,0.620074668
490,0.620901221
491,0.614119115
492,0.620524405
493,0.623517753
494,0.626571788
495,0.61301732
496,0.611787605
497,0.626212829
498,0.629105632
499,0.639677048
500,0.632369697
501,0.635819176
502,0.649322661
503,0.674976927
504,0.668001047
505,0.678832967
506,0.682630406
507,0.663238736
508,0.659512805
509,0.645742246
510,0.64143411
511,0.649848849
512,0.640318262
513,0.646701229
514,0.657937978
515,0.64869044
516,0.642216981
517,0.638553854
518,0.648640264
519,0.665378044
520,0.65786937
521,0.658364647
522,0.665268808
523,0.685591467
524,0.678654963
525,0.666220122
526,0.668979764
527,0.674330589
528,0.659778253
529,0.646087568
530,0.649448973
531,0.660705053
532,0.650856254
533,0.637585732
534,0.637259367
535,0.649634193
536,0.649588946
537,0.656223449
538,0.643389652
539,0.635627969
540,0.628264371
541,0.616485435
542,0.617754657
543,0.623520125
544,0.624964647
545,0.63091538
546,0.628935522
547,0.625389492
548,0.644200712
549,0.663157782
550,0.673271012
551,0.671398294
552,0.672923814
553,0.675278029
554,0.685019372
555,0.68408521
556,0.686306197
557,0.681220504
558,0.688664095
559,0.703710855
560,0.701444116
561,0.702942282
562,0.700401472
563,0.696534464
564,0.69917079
565,0.699175725
566,0.690126177
567,0.681746796
568,0.665967362
569,0.67614767
570,0.667112136
571,0.667105297
572,0.653850144
573,0.654928879
574,0.636647619
575,0.600288253
576,0.597175308
577,0.599005792
578,0.600716673
579,0.60461137
580,0.604306923
581,0.613512425
582,0.597627671
583,0.590362222
584,0.611602305
585,0.600921789
586,0.594977901
587,0.602234759
588,0.602271266
589,0.609269711
590,0.623725587
591,0.625968081
592,0.612065804
593,0.623886302
594,0.62531486
595,0.62806302
596,0.636323843
597,0.619299221
598,0.617013736
599,0.617805866
600,0.618849701
601,0.621398617
602,0.627955254
603,0.62989686
604,0.623029791
605,0.621007545
606,0.614541261
607,0.619779493
608,0.617656548
609,0.616896488
610,0.626211055
611,0.627810478
612,0.632296663
613,0.635621877
614,0.628512053
615,0.640697126
616,0.6493865
617,0.658461449
618,0.653130437
619,0.65567631
620,0.656633138
621,0.65962794
622,0.653754882
623,0.647139463
624,0.644404603
625,0.626744875
626,0.617577276
627,0.61269192
628,0.633969721
629,0.644588251
630,0.656434148
631,0.656125828
632,0.6509475
633,0.64148123
634,0.633986801
635,0.623727573
636,0.635380433
637,0.633833647
638,0.642820778
639,0.642438776
640,0.639629401
641,0.64220983
642,0.642996198
643,0.645503494
644,0.650113097
645,0.645116641
646,0.627946351
647,0.630841433
648,0.649489494
649,0.654434623
650,0.651300066
651,0.647068675
652,0.637617963
653,0.630104478
654,0.609390847
655,0.609908377
656,0.60785802
657,0.616794493
658,0.626083933
659,0.632677294
660,0.641017558
661,0.639490264
662,0.655515559
663,0.655997578
664,0.6492443
665,0.649827805
666,0.657459068
667,0.652952188
668,0.65997999
669,0.661129443
670,0.679749125
671,0.694678014
672,0.690069288
673,0.692905949
674,0.6878413
675,0.68382222
676,0.693302822
677,0.683554598
678,0.679071388
679,0.669846613
680,0.673607484
681,0.675087795
682,0.685067118
683,0.698620951
684,0.696488869
685,0.682423195
686,0.671398217
687,0.662164835
688,0.68179835
689,0.696582162
690,0.679014988
691,0.691606219
692,0.686261682
693,0.682541748
694,0.683000307
695,0.666572761
696,0.661987486
697,0.674493744
698,0.682438544
699,0.713255904
700,0.704309917
701,0.704212856
702,0.703969041
703,0.702163067
704,0.696323867
705,0.690788026
706,0.684316855
707,0.668536463
708,0.671983598
709,0.677518462
710,0.665411366
711,0.650488619
712,0.643482305
713,0.630330085
714,0.62584343
715,0.63542881
716,0.640299137
717,0.637764209
718,0.643162318
719,0.646262861
720,0.655247781
721,0.651237766
722,0.636691384
723,0.663313602
724,0.653755185
725,0.641216843
726,0.648053759
727,0.656909184
728,0.643489468
729,0.640701575
730,0.63278229
731,0.627084469
732,0.618376961
733,0.629095508
734,0.646288661
735,0.660692269
736,0.665915567
737,0.659712811
738,0.652423042
739,0.656000257
740,0.646698547
741,0.671856905
742,0.687614203
743,0.684668402
744,0.690703508
745,0.70259346
746,0.710034458
747,0.713043695
748,0.71938035
749,0.718155727
750,0.715364413
751,0.712880698
752,0.719755833
753,0.736191732
754,0.730173077
755,0.73026054
756,0.748289543
757,0.747264827
758,0.7472343
759,0.748226244
760,0.732935868
761,0.72692828
762,0.728897358
763,0.717220129
764,0.720642584
765,0.703756922
766,0.7089607
767,0.707612482
768,0.72296546
769,0.717871427
770,0.714792155
771,0.722142134
772,0.723235825
773,0.721279117
774,0.721219648
775,0.715809104
776,0.716212217
777,0.707789671
778,0.704204143
779,0.694475465
780,0.712245628
781,0.710126762
782,0.722874398
783,0.718917743
784,0.730201698
785,0.746005762
786,0.736330667
787,0.734904723
788,0.750930422
789,0.749423218
790,0.754122815
791,0.756754985
792,0.74422787
793,0.744166394
794,0.742404644
795,0.752577572
796,0.741017001
797,0.74546868
798,0.746825316
799,0.739554785
800,0.743334518
801,0.74320937
802,0.728381979
803,0.727958992
804,0.72092048
805,0.73171153
806,0.709174172
807,0.702156285
808,0.718568885
809,0.720548959
810,0.708423385
811,0.738436557
812,0.736295089
813,0.717391133
814,0.71072943
815,0.705923651
816,0.70337126
817,0.69278845
818,0.678125918
819,0.679986015
820,0.683819371
821,0.691550748
822,0.690741722
823,0.67918373
824,0.671249813
825,0.677986473
826,0.681915241
827,0.689365347
828,0.688386227
829,0.679582245
830,0.683480412
831,0.696928266
832,0.679394096
833,0.703367582
834,0.711971177
835,0.70413106
836,0.693558335
837,0.716576116
838,0.710992566
839,0.709959552
840,0.723451061
841,0.727885065
842,0.712776133
843,0.712139063
844,0.7192909
845,0.707280233
846,0.71754777
847,0.736237065
848,0.750612697
849,0.740135957
850,0.728156444
851,0.720702816
852,0.708674918
853,0.697846374
854,0.711980555
855,0.722364561
856,0.717072553
857,0.729701202
858,0.723504919
859,0.710448988
860,0.736892799
861,0.728425798
862,0.739496932
863,0.747585294
864,0.746984055
865,0.765950315
866,0.761414107
867,0.753900193
868,0.760807988
869,0.781878962
870,0.773262635
871,0.787749477
872,0.796867107
873,0.795294133
874,0.804719882
875,0.809590677
876,0.815733348
877,0.794827047
878,0.789835393
879,0.780382305
880,0.767754919
881,0.756395256
882,0.761149099
883,0.763430806
884,0.76423713
885,0.774671697
886,0.764181923
887,0.751926519
888,0.749730986
889,0.749543204
890,0.750676814
891,0.747031749
892,0.74356068
893,0.749729759
894,0.740771322
895,0.731390054
896,0.741950145
897,0.731529009
898,0.731402273
899,0.73233162
900,0.734679686
901,0.723184003
902,0.719852013
903,0.714859069
904,0.705433249
905,0.704112754
906,0.705859575
907,0.718081862
908,0.702397271
909,0.702885044
910,0.698248729
911,0.698949324
912,0.696567074
913,0.697472344
914,0.705244896
915,0.688942669
916,0.693821893
917,0.691937545
918,0.687956987
919,0.699365637
920,0.701426931
921,0.687646983
922,0.693106717
923,0.67305633
924,0.652938163
925,0.656840154
926,0.65697874
927,0.645187621
928,0.664791522
929,0.66843694
930,0.663181826
931,0.662237124
932,0.65251124
933,0.645765782
934,0.6512533
935,0.631200393
936,0.630762355
937,0.620982862
938,0.607892682
939,0.599007698
940,0.604068065
941,0.60898492
942,0.591738375
943,0.589051388
944,0.594139193
945,0.573561111
946,0.566182328
947,0.574184592
948,0.57619129
949,0.577249681
950,0.58208469
951,0.572730976
952,0.579436214
953,0.595481027
954,0.595306572
955,0.575075528
956,0.585357122
957,0.576760903
958,0.587804593
959,0.576924759
960,0.57583807
961,0.54784036
962,0.558090266
963,0.537426673
964,0.542670663
965,0.546938493
966,0.546648738
967,0.532034317
968,0.533208069
969,0.520677309
970,0.517032889
971,0.513901734
972,0.501026907
973,0.503643328
974,0.499501144
975,0.506097731
976,0.51745815
977,0.514600966
978,0.522683634
979,0.531942824
980,0.531712414
981,0.526339562
982,0.530138827
983,0.518102423
984,0.510200509
985,0.510555503
986,0.522087079
987,0.526543689
988,0.547122471
989,0.557581999
990,0.558599968
991,0.583574662
992,0.590266691
993,0.601368957
994,0.600096599
995,0.594682097
996,0.600528051
997,0.601376113
998,0.593220764
999,0.594980283
1000,0.592564978
1001,0.576555624
1002,0.574469233
1003,0.574136273
1004,0.569892427
1005,0.581281954
1006,0.58654273
1007,0.585829084
1008,0.587371982
1009,0.593145415
1010,0.606847807
1011,0.60106594
1012,0.616933594
1013,0.628237498
1014,0.630898978
1015,0.645393391
1016,0.631959051
1017,0.626359691
1018,0.629945259
1019,0.645034792
1020,0.654158496
1021,0.657171487
1022,0.645897345
1023,0.640792642
1024,0.662629986
1025,0.657249265
1026,0.647186916
1027,0.625569558
1028,0.607908976
1029,0.606039338
1030,0.604864653
1031,0.604829452
1032,0.590278718
1033,0.606174771
1034,0.61627476
1035,0.596554536
1036,0.594667625
1037,0.583485553
1038,0.590702282
1039,0.616597224
1040,0.622856758
1041,0.614903389
1042,0.625469211
1043,0.618485624
1044,0.60012282
1045,0.590122223
1046,0.588475434
1047,0.591287888
1048,0.598647196
1049,0.590017258
1050,0.596096711
1051,0.58392128
1052,0.587919814
1053,0.59907792
1054,0.611901274
1055,0.603852993
1056,0.608458408
1057,0.613377085
1058,0.602426312
1059,0.59471147
1060,0.603424155
1061,0.6134196
1062,0.601138284
1063,0.606741886
1064,0.621018303
1065,0.61908247
1066,0.622727529
1067,0.638974075
1068,0.632688246
1069,0.645846776
1070,0.643584844
1071,0.640143486
1072,0.659381055
1073,0.655480956
1074,0.669848561
1075,0.680697137
1076,0.680330073
1077,0.670040195
1078,0.685550414
1079,0.688853774
1080,0.695252834
1081,0.698519936
1082,0.69250288
1083,0.675837908
1084,0.6697998
1085,0.665752741
1086,0.668199783
1087,0.658692803
1088,0.656246527
1089,0.652635687
1090,0.66312205
1091,0.64972206
1092,0.656615503
1093,0.641259521
1094,0.642250413
1095,0.644970148
1096,0.643092848
1097,0.637762228
1098,0.619623533
1099,0.628067167
1100,0.62479698
1101,0.625605544
1102,0.627631549
1103,0.636153301
1104,0.637965176
1105,0.644707573
1106,0.630568394
1107,0.629590512
1108,0.631807344
1109,0.619646279
1110,0.624541528
1111,0.648222027
1112,0.633050773
1113,0.627504939
1114,0.621878786
1115,0.633888649
1116,0.634123665
1117,0.645644831
1118,0.651568477
1119,0.65692048
1120,0.650011323
1121,0.651173461
1122,0.659332221
1123,0.666090867
1124,0.680181662
1125,0.680449057
1126,0.687780877
1127,0.690888477
1128,0.689875781
1129,0.692488128
1130,0.693580178
1131,0.715717957
1132,0.721297902
1133,0.714253332
1134,0.700481987
1135,0.694964507
1136,0.693148303
1137,0.687017968
1138,0.68373243
1139,0.694500253
1140,0.691672816
1141,0.696969244
1142,0.686930673
1143,0.692214545
1144,0.697349682
1145,0.70699612
1146,0.703292883
1147,0.709851296
1148,0.693232185
1149,0.703438393
1150,0.710854523
1151,0.715517482
1152,0.717815891
1153,0.708252363
1154,0.714992759
1155,0.709873257
1156,0.717386502
1157,0.72561542
1158,0.738486881
1159,0.760531674
1160,0.756714485
1161,0.756447826
1162,0.756139384
1163,0.738552734
1164,0.748223185
1165,0.749482604
1166,0.751628682
1167,0.728177993
1168,0.738000982
1169,0.740544293
1170,0.727345865
1171,0.725526902
1172,0.744196512
1173,0.743272826
1174,0.724308742
1175,0.719930706
1176,0.717619164
1177,0.721525237
1178,0.709263432
1179,0.695607831
1180,0.707345418
1181,0.716947119
1182,0.711417379
1183,0.703771757
1184,0.707665075
1185,0.704127231
1186,0.709351173
1187,0.706083098
1188,0.705503444
1189,0.684070923
1190,0.689478317
1191,0.694541421
1192,0.702628525
1193,0.721596004
1194,0.750099574
1195,0.750718282
1196,0.760408361
1197,0.771732187
1198,0.784150799
1199,0.779303429
1200,0.770672969
1201,0.780589729
1202,0.780959311
1203,0.785726163
1204,0.784990875
1205,0.785390165
1206,0.789471308
1207,0.78331715
1208,0.7887824
1209,0.793386852
1210,0.787330603
1211,0.790077607
1212,0.784587525
1213,0.758765234
1214,0.765526118
1215,0.756649021
1216,0.772848665
1217,0.774164625
1218,0.77550814
1219,0.778302486
1220,0.777698602
1221,0.776611776
1222,0.786530535
1223,0.792995408
1224,0.791002812
1225,0.79705518
1226,0.796884658
1227,0.792726035
1228,0.808855746
1229,0.816750161
1230,0.828915565
1231,0.822528055
1232,0.819029197
1233,0.82256571
1234,0.840710969
1235,0.835929861
1236,0.838864728
1237,0.84024823
1238,0.853081535
1239,0.854248406
1240,0.844912542
1241,0.839571407
1242,0.829143473
1243,0.825137531
1244,0.831029631
1245,0.833470394
1246,0.837054934
1247,0.845592111
1248,0.882268562
1249,0.891455791
1250,0.892464778
1251,0.875755622
1252,0.872402304
1253,0.876962652
1254,0.886428698
1255,0.882556028
1256,0.891650964
1257,0.881788858
1258,0.902743993
1259,0.909451892
1260,0.931833969
1261,0.917638096
1262,0.914673761
1263,0.90444577
1264,0.893250208
1265,0.896733065
1266,0.899923769
1267,0.895691063
1268,0.890665857
1269,0.902741518
1270,0.902618969
1271,0.869305864
1272,0.880416687
1273,0.894215791
1274,0.894919855
1275,0.909309545
1276,0.906881038
1277,0.908838635
1278,0.920038007
1279,0.928555391
1280,0.93452194
1281,0.946193606
1282,0.93158623
1283,0.928366138
1284,0.918948132
1285,0.917639442
1286,0.919767813
1287,0.922171861
1288,0.921786318
1289,0.912578068
1290,0.923221544
1291,0.91034948
1292,0.908973621
1293,0.907049974
1294,0.910201866
1295,0.905174397
1296,0.917163249
